# 2017-12-07
# num_trials=1000
# using N_mut_list
# ngens=1
# wrap_attributes =false
# additive_error=false
# int_burn_in=125
# neutral=true
# ideal=1.0
# fit_slope=1.0
N,N_mut,mutation_stddev,num_attributes,fitness_mean,fitness_coef_var,attribute_mean,attribute_coef_var,fit_diff_neg_fract,fit_diff_neg_neutral,fit_diff_pos_neutral,fit_diff_pos_fract
1600,0.5,0.0003125,1,1.0,0.0,1.0194419104158683,0.011471112202576331,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0225478343310137,0.012279408411588137,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0182314426063035,0.011044986658130381,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0285558909520498,0.008847280676145318,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.003617661674533,0.012233148662511642,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.004285794130997,0.008270206362987519,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9639180630523196,0.02327539332196715,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.004561140574113,0.015529303797066796,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0325347860752159,0.015724002178221754,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0014120930309687,0.012681534945175632,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9674006290393752,0.007472264768081951,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9739551188718988,0.02321125264331135,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0006314016159183,0.008837667493080556,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9826160374780512,0.01372485918349266,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9903492637145596,0.010358125423651512,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0118011972126177,0.006789818099483344,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.018888720957935,0.008704485957517768,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0024015240357786,0.012913671486843659,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9905046138028909,0.008080857639253215,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.012165052295373,0.007217859487529851,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0131589408160406,0.01775286188438693,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.003606934078297,0.02033891851424858,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0029965294875078,0.0064601883238956945,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9948293196011059,0.011727401280313838,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0010122770112269,0.010853812928723774,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9954890070402288,0.009760575593723264,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9888548144835038,0.028143255187816314,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9946695054181802,0.013976038904964645,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9839141950101131,0.008324175005544181,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9766773111694218,0.014406297860854464,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9772801071959486,0.006252645734998662,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0138926723409931,0.008358129441514095,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9857113264019035,0.008490766881394395,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0129469036507073,0.01698582379496679,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0365998183065057,0.012249799945778976,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0095644418400338,0.007861349496261744,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9956531682705568,0.008235767782782451,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9988123752800891,0.013769913664577195,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.028650064372473,0.02071931761594922,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0184491370180024,0.007850153522138326,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9647137811461528,0.011459450767015099,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9908220422684729,0.00727785527101477,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9838953994989693,0.0076189810596071295,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9875121792437587,0.008974160814500375,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9821901209894469,0.004660662442388719,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9681969240023023,0.010631375338516432,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9893845969138443,0.005133153226861992,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.018496567156057,0.006632137240716021,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0061312058074066,0.014091431717065764,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0120609124113438,0.005945216861858169,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9780373115404987,0.01297570017716284,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0159242492186862,0.015444206470227179,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0096313254434566,0.008547372298602824,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0110712103829829,0.01064145721570656,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9940483050511213,0.007338597176434069,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9822627495813541,0.0072095109345302714,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9845748758197987,0.006840164144988486,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9991669533816776,0.01032637377785747,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.011338186812466,0.01667130039634777,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9812524198498218,0.008078412051231595,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9996251043065222,0.006904640541370269,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.00119910518533,0.012056303555762017,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0045765143422198,0.014223681492464212,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9883476065457356,0.01282110922425621,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0102911305658915,0.010101928940853775,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9908118178128669,0.01402855628009602,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.016254826851612,0.01108020549761503,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.002296091811292,0.004567817362590693,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0026159564719075,0.009972704194946268,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0065310218394874,0.012922874833135263,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0086555667634929,0.007255217857360604,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.009485894053087,0.01026211548025587,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9974076104502774,0.007610014770208325,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0361348316044132,0.005401634512509927,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9965834723553533,0.018842959307578278,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0149345459473087,0.01929300477121195,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9915426383805505,0.006533516670584142,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9804255580501626,0.006872919672930389,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0181166328947913,0.03085800038811294,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9877040757197539,0.004505604958959812,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9867167962584111,0.0070825559437500225,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0132683812277574,0.008453723460830318,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0135072447322266,0.014815784987545873,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.024403887437777,0.0112952508885183,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9938834407831771,0.019453276961652215,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0016559709728547,0.019414835469892037,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9913694323851944,0.010704846457452451,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9852923975055323,0.008303552845099909,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9839232737083964,0.013265799069432236,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9966899743460391,0.0054234982643308685,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.004396720675884,0.012723718503937291,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0085745350799673,0.009451169811113831,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.014995684193491,0.013561534650567426,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0019024926791211,0.01739950452003254,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0206697327629592,0.008099161263723719,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0221024283226852,0.00949648455972821,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9972014957799522,0.008156745389283546,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0039008052626412,0.017673568266841452,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0181974827814948,0.01205814383265531,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9807477330641913,0.00851534725311515,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0409968595443773,0.010470031099395084,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9688197687089144,0.009923687626869328,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9966598903108599,0.015146440431692063,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0124771374544366,0.005965341536666294,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0130684868602686,0.00845605785367029,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.009725942557984,0.00661268220447663,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0274074780905889,0.006111252258354537,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9704500972630186,0.011124690980228717,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9761850183027018,0.011972538762863501,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.001188148309863,0.0093757939285742,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9923848023606684,0.009859507692333572,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9969782650159769,0.00691255018760341,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0239234149315821,0.013904045827513782,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9913735802884186,0.02073207728116127,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9911345561635918,0.02091865394933535,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0038944689257496,0.013975005953468756,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0186260196844765,0.0098671628538306,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9838307528066593,0.006913572320656229,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0414466066474326,0.01091414955522262,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9931482191569125,0.008503609232769955,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9817500982161149,0.0049145426970162095,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.983129682691505,0.012703375706182872,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0192254404120313,0.006566423164398563,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9713466962798762,0.007960134180913611,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0231076918673734,0.018112223421867364,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.042451047404622,0.009591952149798457,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9939600660659424,0.01646086262214087,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9729904680913046,0.00952308251535364,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9970613167790393,0.012721784129266401,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0027839297369618,0.012677147060872234,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9976163220371005,0.012064000130074266,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9947004049105138,0.008258911682773469,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9790818094438688,0.009293611820302349,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9517900508158229,0.015288059390407976,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9985983409586933,0.016799098216569983,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.004108528130311,0.01361110043935403,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9883319684315828,0.00911659685835851,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0057491940443084,0.011220162324053548,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0104424784723967,0.012716187453999238,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9759853319359972,0.007736996303563944,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9812929847764118,0.010704087796487826,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0224049723668633,0.007634366523468957,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0193822211781396,0.00782360996906782,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0073886131762007,0.007906230337329028,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9784828705484188,0.0154627168010065,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9881129175779441,0.004878749451095741,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9979106097586009,0.009785498705489332,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0260571681093205,0.010723813049206072,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0332239441170723,0.012522835495575297,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0096474646751092,0.009693790876623183,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.034561022902532,0.05122884986674371,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0090875562462305,0.008259279286175576,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9871665366580448,0.005680080016585171,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0260052814469844,0.012759244420507961,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9812098122742771,0.006448381658768804,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0135833648483967,0.010901566533485783,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0203870229362908,0.013827072106937458,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0069994659890331,0.012231054838223463,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9810083157122804,0.014994187948523842,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.029057260731589,0.01206630106069807,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9865456280843199,0.014437794631458637,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0108713826705205,0.0186957835355002,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9852200080741886,0.014472884742297814,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0052132229974806,0.005129149629002817,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.00334445006974,0.007212497121281327,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0153302885197346,0.00455721708799995,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.002862578088665,0.02073606337328151,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.985774075456427,0.021120921791345112,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0066913070463417,0.005796846654180211,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.988415623950479,0.014235932284592873,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.994735902917925,0.00660714652881007,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0089752363191875,0.01322256772681184,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0136028737803218,0.00607808030895992,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9838449767592988,0.019314951472361758,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9976407900774663,0.012738647047991316,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9937392186435864,0.007121927923357888,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0031853936517556,0.008372876581865526,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0396075783167922,0.010529676771237981,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9855611157425028,0.015982081140754716,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0002832709605591,0.010895376813987327,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9921892002484773,0.007424582517112619,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9694215125764092,0.009988826154798095,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9856143997233775,0.006203544045643787,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0063282862855376,0.006784811041285529,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.998632955118169,0.0075921651691939155,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9589489325554069,0.011638552423146906,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9892798930216613,0.008680456768313635,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9711677378168403,0.012538481618942934,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0057462862263689,0.006780104834989569,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.015015183129174,0.009424633161248745,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9999187907059255,0.007285180395175868,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0169300953566391,0.012223580577380473,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0107378271522804,0.018093841822086298,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0119420425982693,0.008326591226948886,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.006146994717544,0.01656914559374121,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9904331344498618,0.005851562722377451,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.00642412860939,0.012496078559641754,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9826256628502881,0.009028592395799716,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0249741706527957,0.02169058541793144,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9581341118829587,0.008380375915385848,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0209285274118047,0.007699159009996758,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9970859158080404,0.01463505753713834,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9876136213728631,0.010507109926211601,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.018620506939164,0.011495615705057811,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9780327158086838,0.00412792829594218,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9886568437055788,0.008380485915731128,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0224679623091668,0.010972341127186367,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9914964088133396,0.008357814964346264,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9666639977225651,0.008427960643973857,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.998201018379408,0.00728991549421011,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9976971164485045,0.014678302878445602,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9993286201212541,0.011518939511764546,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9990718690422276,0.0068054345447542955,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.035073577707366,0.005856328366731342,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.00619457027854,0.013233873907274924,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9878751351663633,0.013486378569545194,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0126763355606971,0.00874032072839793,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.030795716453024,0.012184264942065851,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9777355759259712,0.007577112870020809,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.046393269576156,0.00901382515485777,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9881462475297055,0.005256135058049754,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0214975702697344,0.006934649803125717,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9915739226307783,0.006254190595764135,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0036839106422157,0.010543262436170129,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9982709729868818,0.012476373259380651,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0180036112566624,0.00988096406806253,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0126150889578351,0.01458358049078437,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9867161362200997,0.009609177738369288,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9920373293812316,0.008237661403023051,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9963828770036542,0.013909820976584004,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0080164344379667,0.026098800059445388,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.014203045880919,0.007794184536174314,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9802098324723404,0.008369326207411987,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0042968572484974,0.008312262886759849,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9975749008619172,0.008147528149475893,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9903144150885481,0.009790591073115501,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.999364495178446,0.01280217571096992,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9917534462532953,0.007142664254052258,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9928319605662673,0.007938507900255104,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,0.9889328683887746,0.010343325245969235,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.015238863105303,0.005897837561636352,0.0,0.0,1.0,0.0
1600,0.5,0.0003125,1,1.0,0.0,1.0124444148155447,0.011903939950012115,0.0,0.0,1.0,0.0
