# 2017-09-13
# infinite_sites_model
# N_list="[25,50,100,200,400,800,1600,3200,6400]"
# mu_list="[0.025,0.01,0.005,0.0025]"
# ngens=500000
# dfe=dfe_mixd
# dfe_str=dfe_mixd advprob=0.01 alpha_adv=0.2 alpha_disadv=0.5 beta_adv=0.005 beta_disadv=0.5
# dfe_adv_prob=0.01
# dfe_adv_alpha=0.5
# dfe_disadv_alpha=0.2
type,N,mu,num_extinct,num_fixed,num_adv_fixed,num_del_fixed,fraction_fixed,ave_extinct_time,ave_fixed_time,ave_extinct_selcoef,ave_fixed_selcoef,ave_all_selcoef,ave_innov_count,stderr_innov_count,ave_heteroz,stderr_heteroz
M1,25,0.025,305700,6405,135,6264,0.020521939731821023,4.22609748119071,47.579078844652614,0.9047148266218663,0.9976534991880909,0.9066221084590307,5.265338304779997,2.9706794698069024e-6,0.2296223637560799,7.946664180564358e-8
M1,50,0.025,618294,5565,176,5380,0.008920284872062437,4.961240122013153,99.85462713387241,0.9053818104526437,0.9990975976879808,0.9062177819717885,8.596238099106323,2.600187504986327e-6,0.18717255811377334,3.713824904290375e-8
M1,100,0.025,1245560,4838,250,4581,0.003869168056890686,5.649212402453515,200.21083092186853,0.9060080480089188,0.9999332537745323,0.9063714604148023,14.082018477543667,2.264608592719766e-6,0.15411562928594064,1.699693439732326e-8
M1,200,0.025,2495264,4206,357,3838,0.001682756744429819,6.233825759518832,389.2974322396576,0.9061537759667286,1.0007626158970229,0.9063129796301964,23.025091540195014,1.9927794829429985e-6,0.12674799392691724,7.740206663893642e-9
M1,400,0.025,5000168,4085,636,3443,0.000816305650413758,6.75295010087661,742.1258261933905,0.9064148995527466,1.0018201892984435,0.9064927794298487,38.857582828764805,1.7783118562135703e-6,0.10634008261146134,3.511277284417921e-9
M1,800,0.025,9992609,3999,1080,2910,0.0004000356921067626,7.2140815276570915,1343.465616404101,0.9062814837631583,1.0035693564221084,0.9063204023846346,65.40276425948896,1.778389531670126e-6,0.08961883560732278,1.6004483372640838e-9
M1,1600,0.025,19992229,4604,2080,2515,0.0002302364579431153,7.589645606800523,2060.8364465682016,0.9063089450337874,1.0062442581623448,0.9063319537863095,110.0214651558033,1.560495523672188e-6,0.07524718209417755,7.287146411186061e-10
M1,3200,0.025,39996456,6264,4047,2208,0.00015658935192406915,7.919270397357206,2764.2051404853128,0.9063218046215549,1.0092878752783045,0.9063379280118395,187.3444207310759,1.3958483448111663e-6,0.06383814263450581,3.32961666989886e-10
M1,6400,0.025,80000570,9903,8034,1858,0.00012377129679010896,8.21678411791316,3073.2674946985762,0.9063216242378603,1.0118077654108395,0.9063346803943525,315.383264442711,1.2426851469271725e-6,0.05410693975075661,1.5211083655410557e-10
M1,25,0.01,123198,2446,80,2363,0.019467702397249372,4.2292001493530735,46.11324611610793,0.9043977640450044,0.9977656015093197,0.9062154213182378,5.153705366665526,7.3468039935855065e-6,0.22767848356613382,1.9874196970106242e-7
M1,50,0.01,248340,2237,79,2153,0.008927395571022081,4.990279455585085,97.55699597675458,0.9053953623998326,0.9990625143759971,0.9062315661175359,8.575688865627148,6.451217486298213e-6,0.18705347585432117,9.230214239788913e-8
M1,100,0.01,497655,1933,121,1808,0.0038691882110859347,5.702900603831972,194.8178996378686,0.9057770011592345,1.00000847594441,0.9061416004705888,13.967441054016856,5.588488303742036e-6,0.15416009098004232,4.2281620902731073e-8
M1,200,0.01,999042,1739,141,1596,0.0017376429008944016,6.213312353234398,395.05865439907996,0.906286030486617,1.0007085564058995,0.9064501031184634,23.31793184877598,5.021183660753002e-6,0.12741470573343536,1.937272417915861e-8
M1,400,0.01,1999457,1558,258,1296,0.0007786048580345475,6.7617343108654,743.5275994865211,0.9063667632901656,1.002009047688129,0.9064412308374318,38.550981556220705,4.441263472959517e-6,0.10558544560340391,8.762964470394368e-9
M1,800,0.01,3998086,1636,420,1207,0.00040902842747570954,7.2056233907924945,1366.0378973105135,0.9065762307367274,1.0031920554836307,0.9066157493555937,66.12150019025056,4.024305270059201e-6,0.08949111951180741,3.989499376041942e-9
M1,1600,0.01,7995779,1852,826,1022,0.0002315685732437518,7.567472412631715,2083.590172786177,0.9063906167796001,1.0065588684419888,0.9064138125987203,109.24687710208174,3.849339479444524e-6,0.07487141730373915,1.819732275360834e-9
M1,3200,0.01,16003341,2515,1563,950,0.000157129990423505,7.91279339732872,2922.5395626242544,0.9063536504919937,1.0088091599993263,0.9063697493252185,189.93406474209587,3.5224325474166627e-6,0.06419378004122549,8.32874355642606e-10
M1,6400,0.01,31998264,3926,3156,765,0.00012267910414880982,8.21568745104422,3223.48446255731,0.906357279518454,1.011719601192873,0.9063702052736888,320.4884959981476,3.141117480348535e-6,0.05458831877494094,3.8143500047199405e-10
M1,25,0.005,61179,1243,21,1220,0.019912851238345457,4.186420176858072,46.20917135961384,0.9037284090605826,0.9973949417633436,0.9055935767923062,5.217574824259737,1.5078791322278266e-5,0.2274398844622405,4.026563949763915e-7
M1,50,0.005,123780,1099,33,1063,0.008800518902297425,5.016343512683794,99.76979071883531,0.9065875341367053,0.9990391289337629,0.9074011561442649,8.615664989964335,1.2865130681215155e-5,0.18834679051576786,1.8459940657576915e-7
M1,100,0.005,249268,970,44,924,0.0038763097531150344,5.564300271194056,200.540206185567,0.905986380565826,1.000001051907019,0.9063508105532815,13.826786638453425,1.1333388982543622e-5,0.15210347402842672,8.519339154745246e-8
M1,200,0.005,498339,869,76,793,0.0017407573596576978,6.189084137504791,394.3693901035673,0.9063173347773287,1.0009292555870613,0.9064820311747892,23.13802357866189,1.0098583944329647e-5,0.12601037090255449,3.8660571833565696e-8
M1,400,0.005,998920,816,113,703,0.0008162154808869542,6.740205421855604,732.7904411764706,0.9063288534904073,1.0019502661166733,0.9064069011676985,38.87799478045989,8.97237660305107e-6,0.10566022073620744,1.7542541076258703e-8
M1,800,0.005,1998486,815,211,601,0.00040764247104362977,7.178079306034668,1357.6110429447854,0.9063634270431001,1.0039092048325013,0.9064031908449983,66.27239050727334,8.080308769413035e-6,0.08981909717184797,8.053276819955289e-9
M1,1600,0.005,3995617,907,397,510,0.00022694721713168743,7.582751049462448,2056.542447629548,0.9062937563114866,1.0061085436724775,0.9063164089997069,109.89314153204835,7.927942295698544e-6,0.0747503809202913,3.6367954139620377e-9
M1,3200,0.005,7995956,1278,814,461,0.0001598052526661093,7.989569227244372,2751.2942097026603,0.9063623728732306,1.009034618644819,0.9063787804374076,191.67741985583845,6.989019728753284e-6,0.06535928151447455,1.6736524203424138e-9
M1,6400,0.005,15996055,1968,1576,388,0.0001230152000656581,8.239180222873703,3284.662093495935,0.9063168711324351,1.0115824246305165,0.9063298203955611,324.4414002970038,6.338018412122376e-6,0.054723325434536736,7.595848669058938e-10
M1,25,0.0025,30549,644,16,628,0.020645657679607604,4.245310812137877,46.9611801242236,0.9066057462571608,0.9978942981597079,0.9084904584498096,5.249500329625483,2.9547219062998898e-5,0.22972506095457326,7.928851003894804e-7
M1,50,0.0025,62147,488,18,470,0.007791171070487746,4.969942233736142,102.50819672131148,0.9039159221735401,0.9991946912821131,0.9046582553630507,8.34230391482376,2.542815785150173e-5,0.18610592940878748,3.7406522931269467e-7
M1,100,0.0025,124628,444,31,413,0.003549955225789945,5.660293032063421,206.02477477477478,0.9058664030398832,1.0002426062525591,0.9062014343356687,13.880019913707269,2.2383138039895702e-5,0.1538943204717398,1.7092097092184215e-7
M1,200,0.0025,249347,471,38,431,0.0018853725512172862,6.24253750797082,385.86624203821657,0.9060762951726232,1.0007119774280284,0.9062547186903114,24.09413219228829,2.0429484271959827e-5,0.12943103179470938,7.787538194489258e-8
M1,400,0.0025,499071,388,55,332,0.0007768405414658661,6.742924353448708,731.3067010309278,0.9061867110143417,1.0017267496937317,0.9062609303897216,38.061173164426606,1.765007910872904e-5,0.10518374030442636,3.52268490451023e-8
M1,800,0.0025,999476,382,103,279,0.00038205425170374194,7.238250843441963,1244.0759162303666,0.906242273943885,1.0038753347271876,0.9062795750698625,61.999603194331556,1.5335173158170184e-5,0.08723997342822856,1.577227547449396e-8
M1,1600,0.0025,2000439,478,201,276,0.00023889046872009183,7.6671855527711665,2127.956066945607,0.9061983125987292,1.005975743244968,0.9062221484759028,115.4108278590923,1.4628151723444162e-5,0.07753058525161084,7.302996397004317e-9
M1,3200,0.0025,3997619,578,365,212,0.00014456516274710825,7.96070535986546,2908.78892733564,0.9064449255534383,1.0091228570979405,0.9064597692053219,187.05777039508797,1.4011820275870357e-5,0.06382821050086557,3.3116763576113698e-9
M1,6400,0.0025,7998277,983,798,185,0.00012288636698894648,8.21529861994027,3030.088504577823,0.9062144862496765,1.0119878503166633,0.9062274843541114,314.4247429758137,1.2477637856513996e-5,0.053625488902206905,1.5120312150302216e-9
