# 2017-09-13
# infinite_sites_model
# N_list="[25,50,100,200,400,800,1600,3200,6400]"
# mu_list="[0.025,0.01,0.005,0.0025]"
# ngens=500000
# dfe=dfe_mixd
# dfe_str=dfe_mixd advprob=0.01 alpha_adv=0.2 alpha_disadv=0.5 beta_adv=0.005 beta_disadv=0.5
# dfe_adv_prob=0.01
# dfe_adv_alpha=0.5
# dfe_disadv_alpha=0.2
type,N,mu,num_extinct,num_fixed,num_adv_fixed,num_del_fixed,fraction_fixed,ave_extinct_time,ave_fixed_time,ave_extinct_selcoef,ave_fixed_selcoef,ave_all_selcoef,ave_innov_count,stderr_innov_count,ave_heteroz,stderr_heteroz
M1,25,0.025,306371,6353,175,6166,0.020315038180632124,4.2063739714268,46.55863371635448,0.9045534796096855,0.9980104854102506,0.906452062250769,5.22025466708693,2.976986062659881e-6,0.228337221474147,7.980777791121697e-8
M1,50,0.025,620077,5334,250,5079,0.008528791466731477,4.990959187326736,97.55661792275966,0.9057508317088494,0.9998368336529058,0.9065532715993715,8.490332519996784,2.578200509653399e-6,0.18632022632872564,3.7103803397624674e-8
M1,100,0.025,1246960,5053,378,4669,0.004035900585696794,5.645760088535318,194.0799525034633,0.9057534603846981,1.0011915246689242,0.9061386389242402,14.069860718562461,2.265066184914262e-6,0.15357679515411585,1.6920091045526705e-8
M1,200,0.025,2496640,4444,560,3879,0.001776829566699879,6.228990963855422,377.3208820882088,0.9062518064485151,1.0031766263442392,0.9064240253342557,22.968029259412557,1.9877671678158184e-6,0.1264029863062169,7.713155846752344e-9
M1,400,0.025,4990345,4614,1066,3541,0.000923731305902611,6.7414060550923836,685.0834416991764,0.9061457939151489,1.0058278039259643,0.9062378733084373,39.242865283393826,1.7910502687706432e-6,0.1069101274752969,3.5252299576414745e-9
M1,800,0.025,9993012,5004,2056,2942,0.0005004992990609337,7.192083628039274,1094.019384492406,0.9063756375984278,1.0112885945858172,0.9064281464598705,65.8847290191905,1.7943405452729914e-6,0.08950279834665792,1.602158044273776e-9
M1,1600,0.025,19995220,6610,3975,2626,0.0003304697620167755,7.5750830948596715,1538.2894099848713,0.9063341084206097,1.0172845236426529,0.9063707741779296,111.62425935132812,1.5685189826827625e-6,0.07599429391749561,7.317425792301422e-10
M1,3200,0.025,39998007,9968,7819,2145,0.00024915032565382277,7.8803267872821765,1731.2968499197432,0.9064752250548616,1.0226707603251362,0.9065041752103157,183.02087291333717,1.3802436622228985e-6,0.0627715838909303,3.313341216046321e-10
M1,6400,0.025,79967243,17485,15503,1967,0.00021860423154780248,8.217558219432425,1939.8368887617958,0.9063821475121974,1.026009195310544,0.9064082984910611,326.40678987014354,1.2666991274622392e-6,0.05542600521220108,1.5366817657188934e-10
M1,25,0.01,122396,2519,83,2434,0.020165712684625546,4.18878067910716,46.26121476776498,0.9042930522712096,0.9980692334267234,0.9061841157970544,5.220109873935373,7.505273056388506e-6,0.22789630637409256,2.004478508269281e-7
M1,50,0.01,248923,2213,97,2115,0.008811958460754332,4.963229593087019,97.66561229100768,0.9053376486591338,0.9998042390198155,0.9061700843293229,8.573547099602287,6.464245735745964e-6,0.18721628112927213,9.260706506518133e-8
M1,100,0.01,497952,1943,154,1785,0.003886816231408596,5.682561773022299,195.32527020072052,0.9062306011455481,1.0014338130619465,0.9066006385349087,14.08464797637134,5.640437146560678e-6,0.15448245399501148,4.242413018822722e-8
