# 2017-09-13
# infinite_sites_model
# N_list="[25,50,100,200,400,800,1600,3200,6400]"
# mu_list="[0.025,0.01,0.005,0.0025]"
# ngens=500000
# dfe=dfe_disadv
# dfe_str=dfe_disadv alpha_disadv=0.2 beta_disadv=0.5
# dfe_disadv_alpha=0.2
type,N,mu,num_extinct,num_fixed,num_adv_fixed,num_del_fixed,fraction_fixed,ave_extinct_time,ave_fixed_time,ave_extinct_selcoef,ave_fixed_selcoef,ave_all_selcoef,ave_innov_count,stderr_innov_count,ave_heteroz,stderr_heteroz
D3,25,0.025,306649,6065,0,6049,0.01939471849677341,4.228815355667229,47.40263808738664,0.9053069652087429,0.997515229435188,0.9070953185364886,5.201204234324895,2.96403194022684e-6,0.22836150519781848,7.983334058079155e-8
D3,50,0.025,620164,5334,0,5319,0.008527605204173314,4.96101837578447,98.32245969253843,0.9059840454886019,0.9988137758774241,0.9067756607805731,8.478906069779574,2.588708733123379e-6,0.18587099033615714,3.719417699056194e-8
D3,100,0.025,1245274,4713,0,4699,0.0037704392125678106,5.615397093330464,201.462126034373,0.90652417404858,0.9994164780137155,0.9068744188339954,13.963993330857317,2.276535783953465e-6,0.1526989100080525,1.7033482110188143e-8
D3,200,0.025,2496532,4014,0,4007,0.0016052494135280855,6.242161125913868,409.64225211758844,0.9066347750211492,0.999722827515463,0.9067842045628262,23.40835142677346,2.016773218642635e-6,0.12753123902409597,7.759487575652576e-9
D3,400,0.025,4992494,3398,0,3391,0.0006801588184852675,6.726926061403379,821.0924072984109,0.9066825956637592,0.9998663628174044,0.9067459754247341,38.30243614095996,1.782763322872605e-6,0.10517972673620377,3.5290111253889204e-9
D3,800,0.025,9993907,3053,0,3041,0.00030539283942318464,7.190304552563878,1670.686537831641,0.9066631748804616,0.9999339890602401,0.9066916591192372,65.47363231542982,1.796599463455688e-6,0.0892640926224255,1.6093201441467137e-9
D3,1600,0.025,19999984,2668,0,2658,0.00013338231350522921,7.584699617759695,3341.01011994003,0.9067313627398697,0.9999684978188925,0.9067437989246504,110.67354621749283,1.575325417692004e-6,0.07524877554319624,7.326131579674875e-10
D3,3200,0.025,39993322,2301,0,2290,5.753129536199499e-5,7.884894358113087,6694.941764450239,0.906700048822639,0.9999849770939689,0.9067054156253999,183.38018913831988,1.3880312056898583e-6,0.0629017135818579,3.3360925554635366e-10
D3,6400,0.025,79997964,2125,0,2116,2.6562470449251625e-5,8.176444940523737,13181.247529411765,0.9066988029690729,0.9999923846879871,0.9067012810770857,316.59800687903527,1.2630569576307794e-6,0.053694057059353685,1.5269910069944257e-10
D3,25,0.01,122509,2410,0,2407,0.019292501540998565,4.1908186337330315,46.87966804979253,0.9046553354521121,0.9974040516435183,0.90644469020216,5.1581500095832356,7.444824758555711e-6,0.22739619652027462,2.010347692731646e-7
D3,50,0.01,247637,2140,0,2139,0.008567642336964573,5.00065822150971,97.82943925233644,0.9063089719101654,0.9987178545260676,0.9071006981651776,8.52415993119212,6.460943412488254e-6,0.1866116864998807,9.264451981301276e-8
D3,100,0.01,498250,1858,0,1855,0.0037151975173362554,5.6485960863020575,201.55166846071043,0.9064477805320662,0.9994499933489057,0.9067933021222333,13.914477728947976,5.659601753670127e-6,0.15238641215957677,4.2326622809282434e-8
D3,200,0.01,996998,1569,0,1561,0.001571251603547884,6.2530737273294426,417.97004461440406,0.9064814477880603,0.9996992410719414,0.9066279163952353,23.420519621573437,5.029200102725568e-6,0.12807916545713754,1.945156526918207e-8
D3,400,0.01,1997426,1378,0,1375,0.0006894122685365849,6.825634091075214,815.2307692307693,0.9066699799704349,0.9998670161863049,0.9067342311505912,39.31386113695774,4.459351716007995e-6,0.10746031559958492,8.820096704057346e-9
D3,800,0.01,4000631,1196,0,1195,0.00029886349409907027,7.152235484852264,1641.683110367893,0.9067903347954254,0.999938554313442,0.9068181733977803,63.910011167267974,3.987922558080797e-6,0.08758703070766138,4.000213610605642e-9
D3,1600,0.01,7994386,1053,0,1048,0.0001317000855112521,7.541679248412573,3290.653371320038,0.9066851256374365,0.9999662973300221,0.9066974107757276,108.06779325537474,3.889409569045202e-6,0.07351426506806595,1.817144995998567e-9
D3,3200,0.01,15998551,923,0,921,5.7689396538911214e-5,7.892225489670908,6503.87323943662,0.9067692445747736,0.9999851396238622,0.9067746221435066,182.57353938514632,3.470939987753202e-6,0.06242751808343304,8.298713276752514e-10
D3,6400,0.01,32004978,797,0,794,2.490175601121985e-5,8.208852010459124,12867.860727728983,0.9067514754203935,0.999992396332602,0.9067537972830562,311.25257092148235,3.1026365138352668e-6,0.05355022800813893,3.8153534207256263e-10
D3,25,0.005,61271,1239,0,1239,0.019820828667413214,4.305005630722528,46.67393058918483,0.9044767295610396,0.997492161326183,0.906320372497482,5.230144411381085,1.4586568117844419e-5,0.23042312664828138,3.9576979423645374e-7
D3,50,0.005,123413,1058,0,1058,0.008499971881000394,5.004164877281972,99.25992438563327,0.9066165463291367,0.9987647909537437,0.9073998038173289,8.558040863355554,1.297414170459532e-5,0.18710619301652098,1.8598065097916797e-7
D3,100,0.005,248554,935,0,933,0.0037476602174845385,5.562219879784674,204.6727272727273,0.9062798393122352,0.999469221734606,0.9066290814534312,13.819920257545094,1.1434603081268822e-5,0.1512599816823725,8.54467166381074e-8
D3,200,0.005,498337,852,0,850,0.0017067683783096182,6.227504680567567,404.88732394366195,0.9066912519640088,0.999725994391899,0.9068500407204707,23.76230820694056,1.0173672652409176e-5,0.12874515551269547,3.8975498062605194e-8
D3,400,0.005,999347,672,0,669,0.0006719872322425874,6.694429462438973,833.4107142857143,0.9064737092044921,0.9998699168481793,0.9065364702635694,38.001656580157714,8.892926107701392e-6,0.10467131409966969,1.7673665239502416e-8
D3,800,0.005,1998127,588,0,583,0.00029418901644306467,7.172305363973361,1673.8945578231292,0.9067684155388475,0.9999410135831519,0.9067958258938246,63.7643472601761,7.917225880370906e-6,0.0879833371118609,7.999186964166965e-9
D3,1600,0.005,3996403,521,0,520,0.00013035023933404788,7.613271984832361,3242.37236084453,0.9067316677922457,0.9999667005818748,0.906743821001085,109.86613851394095,7.896765828941766e-6,0.07542220435945775,3.6677290285330677e-9
D3,3200,0.005,8001696,454,0,451,5.673475253525615e-5,7.918146227999664,6755.491189427313,0.9066583506868452,0.9999858488483746,0.9066636455993587,187.61146076418655,7.078663398221296e-6,0.0633240837950598,1.6650614883016033e-9
D3,6400,0.005,16003000,416,0,415,2.5994450184885527e-5,8.240475473348747,13520.223557692309,0.9066130504301138,0.9999917309461032,0.9066154777575728,325.62392221772177,6.3745342303698125e-6,0.05499052857421279,7.671032114912378e-10
D3,25,0.0025,30603,626,0,625,0.020045470556213776,4.227853478417148,48.191693290734825,0.9051039601961789,0.9980432577743126,0.906966972149296,5.235373358073613,2.954780338217431e-5,0.22943189189757968,7.957984020121749e-7
D3,50,0.0025,62341,521,0,519,0.008287995927587414,5.085689995348166,98.25719769673704,0.9049189061855957,0.9988897568576187,0.9056977362132772,8.558669546115643,2.5385160040942292e-5,0.1879370022337409,3.662624980965356e-7
D3,100,0.0025,124451,458,0,457,0.0036666693352760808,5.680428441716017,200.15720524017468,0.9074402651516382,0.9993656243414623,0.9077773250473142,14.068880235967757,2.27059817799036e-5,0.15384839894479518,1.70297672127093e-7
D3,200,0.0025,249240,409,0,409,0.0016383001734435146,6.213099823463328,402.92665036674816,0.9061817838573377,0.9997440232045575,0.9063350668902889,23.739264258412767,2.0434072852345e-5,0.1287661639667999,7.864935989248844e-8
D3,400,0.0025,498174,359,0,358,0.0007201128109874371,6.778276264919486,824.6935933147632,0.9066007428262058,0.9998738189874381,0.90666790996327,39.641976871326584,1.8118433302772157e-5,0.1071649707958484,3.5373115493872905e-8
D3,800,0.0025,1001584,312,0,312,0.00031140956746009564,7.180380277640218,1711.323717948718,0.9067071851336036,0.9999355735626492,0.9067362173457196,65.47714034916655,1.615054741966076e-5,0.08820649403176559,1.586038253576936e-8
D3,1600,0.0025,2001109,267,0,267,0.0001334082151479782,7.595131499583481,3235.7715355805244,0.9067691500939661,0.9999716182656905,0.9067815840688928,111.2890725333291,1.4596776150323501e-5,0.07511878320742295,7.307612351940242e-9
D3,3200,0.0025,3998536,213,0,211,5.3266659147648424e-5,7.8849253826900645,7107.985915492958,0.9068642760893421,0.9999844181996063,0.9068692362882116,180.6380327393702,1.3547641070487649e-5,0.06259396810882163,3.3244902688123805e-9
D3,6400,0.0025,7999954,194,0,194,2.424955138329941e-5,8.280784489510815,13385.37113402062,0.9067053711191096,0.9999923083073144,0.9067076332854874,321.3120594179247,1.2517168243047798e-5,0.055228738463106206,1.539186957721162e-9
