# 2017-09-13
# infinite_sites_model
# N_list="[25,50,25,50,100,200,400,800,1600,3200,6400]"
# mu_list="[0.01]"
# ngens=500000
# dfe=dfefixed
# dfe_str=dfe_fixed s = -0.0
type,N,mu,num_extinct,num_fixed,num_adv_fixed,num_del_fixed,fraction_fixed,ave_extinct_time,ave_fixed_time,ave_extinct_selcoef,ave_fixed_selcoef,ave_all_selcoef,ave_innov_count,stderr_innov_count,ave_heteroz,stderr_heteroz
S1,25,0.01,119775,4878,0,0,0.039132632186950976,5.038430390315174,46.656826568265686,1.0,1.0,1.0,6.123683326654271,6.425265587615424e-6,0.24922725936291037,1.613941129386358e-7
S1,50,0.01,245508,5044,0,0,0.02013154953861873,6.330148101080209,95.45340999206978,1.0,1.0,1.0,10.63117569017563,5.361098027689746e-6,0.21465960480643778,7.150070665938294e-8
S1,25,0.01,119762,5004,0,0,0.04010708045461103,5.017351079641289,46.39168665067945,1.0,1.0,1.0,6.158217077087236,6.449766707452788e-6,0.24918212149127825,1.6096643741111367e-7
S1,50,0.01,245648,4888,0,0,0.019510170195101702,6.297633198723377,95.45253682487726,1.0,1.0,1.0,10.518599590390746,5.3711824315916735e-6,0.2139204683165453,7.215119537717553e-8
S1,100,0.01,494791,5090,0,0,0.010182423416773192,7.688268379982659,195.36660117878193,1.0,1.0,1.0,18.839111102387275,4.562134055206533e-6,0.18894334864118895,3.157727662593918e-8
S1,200,0.01,993941,4966,0,0,0.00497143377711839,9.014455586397986,395.4063632702376,1.0,1.0,1.0,33.001620907721744,3.925201836312247e-6,0.16606029056735658,1.4008897763659035e-8
S1,400,0.01,1995627,5048,0,0,0.0025231484374023767,10.337188763230804,799.3139857369255,1.0,1.0,1.0,60.05929820922989,3.43867681762091e-6,0.15011568520861154,6.244658057371392e-9
S1,800,0.01,3996653,5039,0,0,0.0012592173510605014,11.789204616963245,1627.2349672554078,1.0,1.0,1.0,110.5229164791555,3.4864187099442945e-6,0.13724277246140942,2.7771494134193386e-9
S1,1600,0.01,7989782,4929,0,0,0.000616532605118559,13.178588602292278,3222.9139784946237,1.0,1.0,1.0,199.24151241176818,3.087552404287252e-6,0.12485946416548149,1.250670852240107e-9
S1,3200,0.01,15998562,4980,0,0,0.00031118111228126876,14.499257120733725,6475.184939759036,1.0,1.0,1.0,366.642544863953,2.7345766389927148e-6,0.11445871672938805,5.655752067574076e-10
S1,6400,0.01,31993213,4887,0,0,0.00015272781821420647,15.885447141554678,13026.646613464292,1.0,1.0,1.0,678.1296553734588,2.437878870828037e-6,0.10608650376688665,2.573742864602736e-10
